  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20070420       0.011502      0.009335      0.007880      0.009261
   10107    20070423      -0.008270     -0.001728     -0.000693     -0.002304
   10107    20070424       0.000347     -0.000743     -0.001111     -0.000351
   10107    20070425       0.006947      0.009474      0.005081      0.010139
   10107    20070426       0.003794     -0.000575     -0.000090     -0.000782
   10107    20070427       0.035052     -0.000787     -0.001686     -0.000120
   10107    20070430      -0.005976     -0.009285     -0.008639     -0.007831
   10107    20070501       0.015364      0.001748     -0.000804      0.002651
   10107    20070502       0.006908      0.008281      0.009140      0.006472
   10107    20070503       0.011761      0.003888      0.001993      0.004325
   10107    20070504      -0.013239      0.002887      0.002650      0.002150
   10107    20070507       0.004908      0.002603      0.000893      0.002564
   10107    20070508       0.001303     -0.001402     -0.002055     -0.001166
   10107    20070509       0.000972      0.003685      0.003003      0.003223
   10107    20070510      -0.006494     -0.013744     -0.013007     -0.013956
   10107    20070511       0.010137      0.010358      0.008263      0.009641
   10107    20070514       0.002590     -0.002700     -0.004631     -0.001793
   10107    20070515       0.000969     -0.001858     -0.006056     -0.001304
   10107    20070516       0.005502      0.007334      0.002548      0.008626
   10107    20070517      -0.002897     -0.000504     -0.002035     -0.000918
   10107    20070518      -0.004842      0.006784      0.005646      0.006610
   10107    20070521       0.007136      0.003246      0.005990      0.001543
   10107    20070522      -0.011594      0.000937      0.004045     -0.000643
   10107    20070523      -0.003584     -0.000939     -0.000894     -0.001207
   10107    20070524      -0.013407     -0.011322     -0.011304     -0.009703
   10107    20070525       0.010275      0.006379      0.006418      0.005453
   10107    20070529       0.010171      0.003061      0.004874      0.001570
   10107    20070530       0.010393      0.008236      0.004318      0.007984
   10107    20070531      -0.013497      0.001608      0.004507      0.000255
   10107    20070601      -0.003262      0.005132      0.005396      0.003737
   10107    20070604       0.004086      0.002108      0.002545      0.001849
   10107    20070605      -0.004395     -0.005316     -0.003570     -0.005347
   10107    20070606      -0.009483     -0.009361     -0.007294     -0.008864
   10107    20070607      -0.022120     -0.018107     -0.014220     -0.017570
   10107    20070608       0.014517      0.010776      0.006328      0.011370
   10107    20070611      -0.000998      0.001117      0.000193      0.000962
   10107    20070612      -0.005663     -0.010829     -0.010319     -0.010682
   10107    20070613       0.018090      0.014168      0.008852      0.015184
   10107    20070614       0.004278      0.005361      0.004925      0.004816
   10107    20070615      -0.000983      0.007417      0.007951      0.006527
   10107    20070618       0.000656     -0.000898      0.000237     -0.001213
   10107    20070619      -0.001639      0.001778      0.002899      0.001731
   10107    20070620      -0.014773     -0.012711     -0.008315     -0.013601
   10107    20070621       0.006998      0.005389      0.002338      0.006180
   10107    20070622      -0.024156     -0.010741     -0.005932     -0.012896
   10107    20070625       0.000000     -0.004826     -0.006476     -0.003208
   10107    20070626       0.001017     -0.004023     -0.003078     -0.003238
   10107    20070627       0.011856      0.009352      0.008031      0.009009
   10107    20070628      -0.001339      0.000737      0.002357     -0.000418
   10107    20070629      -0.012068     -0.000728      0.000124     -0.001567
   10107    20070702       0.009162      0.011410      0.008541      0.010696
   10107    20070703       0.009415      0.003445      0.002199      0.003580
   10107    20070705      -0.000999      0.001211      0.001641      0.000348
   10107    20070706      -0.000667      0.004461      0.003896      0.003304
   10107    20070709      -0.003337      0.001557      0.002156      0.000921
   10107    20070710      -0.018078     -0.013590     -0.010451     -0.014185
   10107    20070711       0.005455      0.005066      0.002479      0.005721
   10107    20070712       0.019668      0.017507      0.010693      0.019055
   10107    20070713      -0.008314      0.003172      0.001082      0.003101
   10107    20070716       0.007042     -0.003051     -0.004465     -0.001919
   10107    20070717       0.024972     -0.000087      0.000060     -0.000097
   10107    20070718       0.004552     -0.001547     -0.003549     -0.002065
   10107    20070719       0.019082      0.004876      0.005587      0.004469
   10107    20070720      -0.011108     -0.011674     -0.009234     -0.012221
   10107    20070723       0.000963      0.003035     -0.000493      0.004869
   10107    20070724      -0.012504     -0.020115     -0.019044     -0.019804
   10107    20070725      -0.002922      0.002673     -0.002476      0.004666
   10107    20070726      -0.023771     -0.023867     -0.021884     -0.023339
   10107    20070727      -0.019676     -0.014742     -0.010659     -0.015992
   10107    20070730       0.000337      0.009300      0.004439      0.010254
   10107    20070731      -0.013946     -0.010135     -0.003866     -0.012647
   10107    20070801       0.010693      0.004121     -0.005684      0.007243
   10107    20070802       0.007509      0.005970      0.004093      0.004359
   10107    20070803      -0.018967     -0.025937     -0.022608     -0.026586
   10107    20070806       0.020024      0.018014      0.000292      0.024151
   10107    20070807       0.000338      0.006584      0.005444      0.006159
   10107    20070808       0.015228      0.015618      0.017730      0.014072
   10107    20070809      -0.023333     -0.026897     -0.015539     -0.029650
   10107    20070810      -0.020137     -0.000482     -0.000983      0.000379
   10107    20070813      -0.002786     -0.000566     -0.001632     -0.000495
   10107    20070814      -0.009081     -0.019061     -0.017482     -0.018157
   10107    20070815      -0.006013     -0.015664     -0.016756     -0.013908
   10107    20070816      -0.010320      0.001857     -0.003934      0.003249
   10107    20070817       0.015822      0.024410      0.021044      0.024567
   10107    20070820       0.000354      0.001614      0.004000     -0.000270
   10107    20070821      -0.006723      0.002165      0.003189      0.001086
   10107    20070822       0.005344      0.013029      0.013399      0.011713
   10107    20070823       0.002835     -0.001612     -0.002708     -0.001072
   10107    20070824       0.018021      0.012341      0.009734      0.011535
   10107    20070827      -0.011107     -0.008306     -0.004717     -0.008504
   10107    20070828      -0.019656     -0.023434     -0.018346     -0.023473
   10107    20070829       0.023630      0.021825      0.016636      0.021922
   10107    20070830      -0.004897     -0.003795     -0.002015     -0.004181
   10107    20070831       0.009842      0.012291      0.012035      0.011217
   10107    20070904       0.002785      0.011107      0.008003      0.010468
   10107    20070905      -0.011454     -0.010076     -0.007605     -0.011501
   10107    20070906       0.015098      0.004426      0.003937      0.004252
   10107    20070907      -0.016257     -0.016224     -0.012456     -0.016908
   10107    20070910       0.001406     -0.002901     -0.005696     -0.001273
   10107    20070911       0.015801      0.013512      0.009619      0.013632
   10107    20070912       0.000000      0.000217     -0.001838      0.000048
   10107    20070913       0.007950      0.007390      0.001737      0.008420
   10107    20070914      -0.004115      0.001268      0.002020      0.000202
   10107    20070917      -0.010847     -0.005812     -0.007233     -0.005120
   10107    20070918       0.007137      0.029284      0.023126      0.029208
   10107    20070919      -0.008987      0.005780      0.008313      0.006086
   10107    20070920      -0.008716     -0.005201     -0.004042     -0.006723
   10107    20070921       0.008086      0.004909      0.004343      0.004609
   10107    20070924       0.015012     -0.004463     -0.004006     -0.005256
   10107    20070925       0.016503     -0.000439     -0.002189     -0.000343
   10107    20070926      -0.002026      0.005503      0.005468      0.005411
   10107    20070927      -0.000339      0.005353      0.006289      0.003907
   10107    20070928      -0.001017     -0.002693     -0.001759     -0.003023
   10107    20071001       0.010526      0.013721      0.012510      0.013290
   10107    20071002      -0.002355      0.000501      0.004613     -0.000265
   10107    20071003      -0.008333     -0.005150     -0.003678     -0.004552
   10107    20071004       0.008743      0.002715      0.003147      0.002111
   10107    20071005       0.004376      0.011821      0.012578      0.009560
   10107    20071008       0.000000     -0.003014     -0.002330     -0.003217
   10107    20071009       0.008710      0.008053      0.006015      0.008096
   10107    20071010       0.004322     -0.000231      0.001133     -0.001712
   10107    20071011      -0.010586     -0.005192     -0.007075     -0.005158
   10107    20071012       0.008693      0.005326      0.005038      0.004754
   10107    20071015      -0.004309     -0.008590     -0.008211     -0.008381
   10107    20071016       0.009321     -0.007025     -0.006445     -0.006573
   10107    20071017       0.025066      0.002858      0.001282      0.001761
   10107    20071018       0.002574      0.000369      0.000275     -0.000753
   10107    20071019      -0.031771     -0.024578     -0.020862     -0.025616
   10107    20071022       0.011269      0.003271      0.003888      0.003798
   10107    20071023       0.012783      0.010251      0.007452      0.008803
   10107    20071024       0.011327     -0.003230     -0.004885     -0.002441
   10107    20071025       0.023680     -0.001013     -0.002178     -0.000976
   10107    20071026       0.095030      0.013812      0.010359      0.013788
   10107    20071029      -0.013132      0.005380      0.002905      0.003713
   10107    20071030       0.028927     -0.006902     -0.005777     -0.006463
   10107    20071031       0.034861      0.013184      0.009573      0.011992
   10107    20071101       0.006792     -0.025891     -0.024110     -0.026423
   10107    20071102       0.000000      0.002065     -0.000496      0.000802
   10107    20071105      -0.008905     -0.006617     -0.009896     -0.004955
   10107    20071106      -0.008712      0.012828      0.006438      0.012049
   10107    20071107      -0.024444     -0.026867     -0.022753     -0.029370
   10107    20071108      -0.021959     -0.000590     -0.001326     -0.000576
   10107    20071109      -0.029073     -0.015042     -0.010192     -0.014287
   10107    20071112      -0.010376     -0.014019     -0.011189     -0.009988
   10107    20071113       0.035650      0.027895      0.018369      0.029093
   10107    20071114      -0.015380     -0.005795     -0.004734     -0.007069
   10107    20071115      -0.005010     -0.014102     -0.011762     -0.013212
   10107    20071116       0.009775      0.004588     -0.001511      0.005230
   10107    20071119      -0.003813     -0.018689     -0.020127     -0.017460
   10107    20071120       0.018257      0.003993     -0.003493      0.004486
   10107    20071121      -0.010122     -0.015273     -0.011390     -0.015927
   10107    20071123      -0.003506      0.016330      0.015283      0.016891
   10107    20071126      -0.033421     -0.020443     -0.016998     -0.023239
   10107    20071127       0.002730      0.012299      0.003986      0.014930
   10107    20071128       0.019359      0.029414      0.024263      0.028560
   10107    20071129      -0.003264     -0.000340     -0.000088      0.000477
   10107    20071130       0.000298      0.007100      0.007040      0.007770
   10107    20071203      -0.020238     -0.005526     -0.006714     -0.005887
   10107    20071204      -0.004556     -0.007238     -0.007345     -0.006540
   10107    20071205       0.042112      0.014452      0.010811      0.015190
   10107    20071206       0.011713      0.015719      0.016994      0.015037
   10107    20071207      -0.000579     -0.000223      0.002029     -0.001778
   10107    20071210       0.006661      0.007772      0.005163      0.007510
   10107    20071211      -0.018987     -0.025429     -0.020362     -0.025271
   10107    20071212       0.010851      0.005691      0.002328      0.006050
   10107    20071213       0.021758     -0.000987     -0.005211      0.001224
   10107    20071214       0.002555     -0.013464     -0.013185     -0.013746
   10107    20071217      -0.026055     -0.016025     -0.017896     -0.015021
   10107    20071218       0.010177      0.006435      0.007592      0.006280
   10107    20071219       0.001439     -0.000330      0.000468     -0.001361
   10107    20071220       0.020983      0.006283      0.005770      0.004900
   10107    20071221       0.015203      0.017088      0.015064      0.016670
   10107    20071224       0.014420      0.009139      0.009065      0.008077
   10107    20071226       0.000820      0.001502      0.003201      0.000809
   10107    20071227      -0.017482     -0.013541     -0.014165     -0.014216
   10107    20071228       0.004170      0.002044     -0.000388      0.001436
   10107    20071231      -0.014396     -0.006522      0.001093     -0.006852
   10107    20080102      -0.010674     -0.011799     -0.006595     -0.014438
   10107    20080103       0.004259     -0.000951     -0.004544      0.000000
   10107    20080104      -0.027990     -0.025649     -0.022417     -0.024552
   10107    20080107       0.006690      0.000202     -0.001854      0.003223
   10107    20080108      -0.033516     -0.017021     -0.014033     -0.018352
   10107    20080109       0.029596      0.010008     -0.000434      0.013624
   10107    20080110      -0.003194      0.008399      0.009699      0.007948
   10107    20080111      -0.012234     -0.013906     -0.011295     -0.013595
   10107    20080114       0.014155      0.010461      0.007797      0.010871
   10107    20080115      -0.011340     -0.024732     -0.018427     -0.024925
   10107    20080116      -0.022647     -0.006669     -0.000088     -0.005612
   10107    20080117      -0.003611     -0.027708     -0.021596     -0.029093
   10107    20080118      -0.003020     -0.005568     -0.007317     -0.006045
   10107    20080122      -0.030900     -0.009420     -0.010336     -0.011085
   10107    20080123      -0.001876      0.019785      0.018216      0.021442
   10107    20080124       0.041340      0.012549      0.011073      0.010063
   10107    20080125      -0.009323     -0.012996     -0.001540     -0.015872
   10107    20080128      -0.006679      0.017169      0.013508      0.017556
   10107    20080129      -0.003668      0.006383      0.007683      0.006152
   10107    20080130      -0.012270     -0.005362     -0.002545     -0.004764
   10107    20080131       0.012422      0.014949      0.015154      0.016772
   10107    20080201      -0.065957      0.015984      0.015751      0.012238
   10107    20080204      -0.008532     -0.008978     -0.003026     -0.010463
   10107    20080205      -0.037098     -0.030844     -0.021564     -0.031995
   10107    20080206      -0.018920     -0.007995     -0.007234     -0.007624
   10107    20080207      -0.014025      0.007726      0.005190      0.007886
   10107    20080208       0.015647     -0.002061     -0.002751     -0.004204
   10107    20080211      -0.012255      0.005804      0.002814      0.005889
   10107    20080212       0.004608      0.006273      0.004114      0.007266
   10107    20080213       0.021877      0.014371      0.013170      0.013604
   10107    20080214      -0.015884     -0.013210     -0.013637     -0.013421
   10107    20080215      -0.002807     -0.000453     -0.004058      0.000838
   10107    20080219      -0.004926      0.000610      0.002554     -0.000896
   10107    20080220       0.001775      0.008863      0.005108      0.008341
   10107    20080221      -0.004252     -0.011838     -0.009669     -0.012867
   10107    20080222      -0.014947      0.006786      0.000398      0.007881
   10107    20080225       0.005780      0.015084      0.013327      0.013813
   10107    20080226       0.019397      0.008230      0.009598      0.006918
   10107    20080227      -0.004228     -0.000752     -0.000004     -0.000919
   10107    20080228      -0.011677     -0.007707     -0.008707     -0.008942
   10107    20080229      -0.026140     -0.026141     -0.020156     -0.027090
   10107    20080303      -0.007717     -0.000421     -0.005173      0.000534
   10107    20080304       0.022230     -0.004786     -0.006713     -0.003448
   10107    20080305       0.019206      0.006936      0.003282      0.005238
   10107    20080306      -0.019556     -0.022017     -0.021415     -0.022014
   10107    20080307       0.010881     -0.008743     -0.007650     -0.008410
   10107    20080310       0.006458     -0.018204     -0.020818     -0.015463
   10107    20080311       0.043850      0.035775      0.027089      0.037130
   10107    20080312      -0.022200     -0.007009     -0.004186     -0.008996
   10107    20080313      -0.000349      0.007298      0.007472      0.005127
   10107    20080314      -0.023061     -0.020001     -0.018156     -0.020783
   10107    20080317       0.012160     -0.014935     -0.020958     -0.008959
   10107    20080318       0.039576      0.039579      0.028541      0.042410
   10107    20080319      -0.027192     -0.026080     -0.017065     -0.024287
   10107    20080320       0.019567      0.021198      0.014586      0.023944
   10107    20080324      -0.000343      0.017597      0.021720      0.015321
   10107    20080325      -0.001028      0.005733      0.010894      0.002304
   10107    20080326      -0.019904     -0.006414     -0.002748     -0.008766
   10107    20080327      -0.017857     -0.010132     -0.004629     -0.011460
   10107    20080328      -0.004991     -0.007967     -0.007239     -0.007950
   10107    20080331       0.016840      0.005303      0.005286      0.005687
   10107    20080401       0.039461      0.032131      0.020949      0.035896
   10107    20080402      -0.011522      0.000373      0.003264     -0.001934
   10107    20080403      -0.005487      0.002678      0.001723      0.001302
   10107    20080404       0.005517      0.001961      0.002790      0.000796
   10107    20080407       0.000000      0.001722      0.001831      0.001562
   10107    20080408      -0.014060     -0.003178     -0.002678     -0.005100
   10107    20080409       0.004870     -0.008984     -0.011449     -0.008092
   10107    20080410       0.007615      0.005614      0.005070      0.004474
   10107    20080411      -0.028513     -0.019546     -0.015648     -0.020374
   10107    20080414      -0.007779     -0.002553     -0.004390     -0.003384
   10107    20080415       0.006771      0.005080      0.002152      0.004600
   10107    20080416       0.024779      0.024167      0.017917      0.022691
   10107    20080417       0.009326     -0.001210     -0.001984      0.000623
   10107    20080418       0.026694      0.016558      0.012480      0.018139
   10107    20080421       0.014000     -0.000549     -0.001554     -0.001554
   10107    20080422      -0.005588     -0.009270     -0.012820     -0.008810
   10107    20080423       0.039669      0.001117      0.002103      0.002900
   10107    20080424       0.011129      0.005065      0.007875      0.006442
   10107    20080425      -0.061950      0.006925      0.005700      0.006495
   10107    20080428      -0.028160      0.000256      0.003713     -0.001052
   10107    20080429      -0.012073     -0.005672     -0.004852     -0.003889
   10107    20080430      -0.004190     -0.001534      0.001720     -0.003846
   10107    20080501       0.030856      0.014539      0.010972      0.017141
   10107    20080502      -0.005442      0.003253      0.000372      0.003236
   10107    20080505      -0.005472     -0.002632     -0.001149     -0.004534
   10107    20080506       0.021321      0.008433      0.006268      0.007652
   10107    20080507      -0.016498     -0.015897     -0.011596     -0.018114
   10107    20080508       0.002054      0.004617      0.002007      0.003669
   10107    20080509       0.004100     -0.004576     -0.000632     -0.006725
   10107    20080512       0.020415      0.011000      0.010799      0.011021
   10107    20080513      -0.003334      0.000773      0.002637     -0.000385
   10107    20080514       0.005037      0.003049      0.002006      0.004006
   10107    20080515       0.017377      0.011151      0.008123      0.010585
   10107    20080516      -0.015110      0.002437      0.001134      0.001250
   10107    20080519      -0.017673     -0.000200     -0.000465      0.000898
   10107    20080520      -0.023761     -0.005974     -0.003441     -0.009274
   10107    20080521      -0.017733     -0.015342     -0.009030     -0.016053
   10107    20080522       0.007788      0.002913      0.003284      0.002617
   10107    20080523      -0.014752     -0.011547     -0.007284     -0.013210
   10107    20080527       0.013904      0.004901      0.006128      0.006846
   10107    20080528      -0.009142      0.005712      0.003516      0.003963
   10107    20080529       0.004613      0.004378      0.005273      0.005335
   10107    20080530       0.000353      0.003255      0.004897      0.001516
   10107    20080602      -0.018362     -0.009000     -0.008327     -0.010504
   10107    20080603      -0.017626     -0.004852     -0.001827     -0.005788
   10107    20080604       0.008422     -0.000893      0.001370     -0.000327
   10107    20080605       0.027596      0.020245      0.014712      0.019496
   10107    20080606      -0.028622     -0.026691     -0.019843     -0.030889
   10107    20080609       0.008003     -0.000578     -0.007748      0.000794
   10107    20080610       0.006496     -0.004987     -0.005347     -0.002438
   10107    20080611      -0.027608     -0.015188     -0.014960     -0.016894
   10107    20080612       0.041298      0.001445      0.001061      0.003280
   10107    20080613       0.029391      0.014698      0.012216      0.015046
   10107    20080616      -0.004816      0.003272      0.005438      0.000081
   10107    20080617      -0.004494     -0.003933     -0.004316     -0.006771
   10107    20080618      -0.011806     -0.008274     -0.008334     -0.009712
   10107    20080619       0.016514      0.002409      0.002759      0.003752
   10107    20080620      -0.024196     -0.017481     -0.013799     -0.018543
   10107    20080623      -0.009210     -0.000847     -0.008986      0.000053
   10107    20080624      -0.008581     -0.006222     -0.009818     -0.002815
   10107    20080625       0.022358      0.006262      0.007373      0.005843
   10107    20080626      -0.021164     -0.026190     -0.019210     -0.029365
   10107    20080627      -0.004324     -0.002492     -0.005735     -0.003717
   10107    20080630      -0.004343     -0.001021     -0.005703      0.001267
   10107    20080701      -0.023264      0.001835     -0.006281      0.003836
   10107    20080702      -0.036844     -0.020980     -0.018104     -0.018204
   10107    20080703       0.003864     -0.002414     -0.006058      0.001094
   10107    20080707       0.001925     -0.008580     -0.011637     -0.008385
   10107    20080708      -0.006915      0.017031      0.018354      0.017080
   10107    20080709      -0.023985     -0.019371     -0.014158     -0.022776
   10107    20080710       0.008720      0.007652      0.002293      0.006990
   10107    20080711      -0.007859     -0.008285     -0.003134     -0.011090
   10107    20080714      -0.003960     -0.008213     -0.012314     -0.009028
   10107    20080715       0.039761     -0.011496     -0.009188     -0.010901
   10107    20080716       0.042447      0.024045      0.026523      0.025064
   10107    20080717       0.009538      0.009662      0.016424      0.012013
   10107    20080718      -0.060320      0.000356      0.000886      0.000286
   10107    20080721      -0.008507      0.003975      0.006922     -0.000539
   10107    20080722       0.006240      0.011131      0.015198      0.013492
   10107    20080723       0.024419      0.001833      0.006601      0.004064
   10107    20080724      -0.037457     -0.024308     -0.018608     -0.023125
   10107    20080725       0.028302      0.005544      0.006381      0.004168
   10107    20080728      -0.025229     -0.016525     -0.013749     -0.018597
   10107    20080729       0.023922      0.021245      0.016848      0.023356
   10107    20080730       0.004596      0.016488      0.006791      0.016672
   10107    20080731      -0.019443     -0.011709     -0.002699     -0.013144
   10107    20080801      -0.010886     -0.005174     -0.000643     -0.005578
   10107    20080804      -0.006289     -0.013364     -0.012175     -0.008966
   10107    20080805       0.036788      0.024490      0.013529      0.028719
   10107    20080806       0.030904      0.005722      0.006614      0.003354
   10107    20080807       0.013694     -0.016834     -0.012514     -0.017934
   10107    20080808       0.027017      0.019178      0.015856      0.023893
   10107    20080811      -0.008176      0.006662      0.010688      0.006943
   10107    20080812       0.007885     -0.009628     -0.005649     -0.012051
   10107    20080813      -0.007468     -0.000113      0.002639     -0.002916
   10107    20080814       0.000000      0.005063      0.006583      0.005522
   10107    20080815      -0.003583      0.001344     -0.000840      0.004076
   10107    20080818      -0.004315     -0.013382     -0.009901     -0.015098
   10107    20080819      -0.009390     -0.008866     -0.011698     -0.009315
   10107    20080820      -0.001098      0.006860      0.002737      0.006197
   10107    20080821      -0.004031      0.003188     -0.002198      0.002495
   10107    20080822       0.024283      0.009519      0.009552      0.011333
   10107    20080825      -0.006466     -0.018542     -0.015097     -0.019625
   10107    20080826      -0.014100      0.003556      0.002901      0.003686
   10107    20080827       0.010634      0.009581      0.008219      0.007983
   10107    20080828       0.013788      0.014315      0.013386      0.014840
   10107    20080829      -0.023264     -0.011673     -0.003383     -0.013724
   10107    20080902      -0.006962     -0.006992     -0.003504     -0.004093
   10107    20080903      -0.007380     -0.002963     -0.000438     -0.002035
   10107    20080904      -0.020446     -0.028926     -0.021585     -0.029922
   10107    20080905      -0.026565      0.003849     -0.000287      0.004431
   10107    20080908       0.018324      0.014858      0.007695      0.020510
   10107    20080909      -0.000766     -0.034931     -0.028931     -0.034138
   10107    20080910       0.013027      0.008548      0.003563      0.006149
   10107    20080911       0.034039      0.010959     -0.002843      0.013806
   10107    20080912       0.010241      0.005352      0.004946      0.002122
   10107    20080915      -0.028965     -0.045666     -0.039339     -0.047136
   10107    20080916      -0.030947      0.015191      0.003425      0.017515
   10107    20080917      -0.054636     -0.045473     -0.040852     -0.047133
   10107    20080918       0.028083      0.044137      0.041546      0.043342
   10107    20080919      -0.003959      0.046048      0.049560      0.040257
   10107    20080922       0.009539     -0.036785     -0.026831     -0.038237
   10107    20080923       0.001575     -0.015606     -0.012835     -0.015633
   10107    20080924       0.011006     -0.003268     -0.009146     -0.001978
   10107    20080925       0.034603      0.016569      0.008859      0.019656
   10107    20080926       0.029688     -0.001992     -0.008253      0.003167
   10107    20080929      -0.087226     -0.082545     -0.061278     -0.087897
   10107    20080930       0.067173      0.046622      0.027763      0.054203
   10107    20081001      -0.007868     -0.005668     -0.004615     -0.004544
   10107    20081002      -0.008686     -0.045656     -0.039095     -0.040291
   10107    20081003       0.002667     -0.014290     -0.016888     -0.013506
   10107    20081006      -0.053571     -0.042414     -0.059322     -0.038518
   10107    20081007      -0.067443     -0.057907     -0.047021     -0.057395
   10107    20081008      -0.009470     -0.011615     -0.026835     -0.011333
   10107    20081009      -0.030856     -0.072737     -0.063671     -0.076167
   10107    20081010      -0.035874     -0.012086     -0.006462     -0.011759
   10107    20081013       0.186047      0.114895      0.107422      0.115800
   10107    20081014      -0.054902     -0.009038     -0.001674     -0.005322
   10107    20081015      -0.059751     -0.089763     -0.070781     -0.090350
   10107    20081016       0.067520      0.039641      0.029535      0.042507
   10107    20081017      -0.010748     -0.002486      0.001630     -0.006213
   10107    20081020       0.033013      0.046517      0.035555      0.047685
   10107    20081021      -0.055016     -0.031474     -0.020675     -0.030800
   10107    20081022      -0.078339     -0.059116     -0.048848     -0.061013
   10107    20081023       0.036693      0.000893     -0.020278      0.012634
   10107    20081024      -0.016129     -0.033442     -0.031303     -0.034511
   10107    20081027      -0.035519     -0.036945     -0.035385     -0.031764
   10107    20081028       0.090652      0.095270      0.050386      0.107890
   10107    20081029      -0.004329      0.001437      0.021629     -0.011079
   10107    20081030      -0.016087      0.031983      0.035643      0.025804
   10107    20081031      -0.013257      0.018100      0.033921      0.015365
   10107    20081103       0.012987     -0.000639      0.008679     -0.002529
   10107    20081104       0.040230      0.038998      0.026558      0.040826
   10107    20081105      -0.061623     -0.050708     -0.037383     -0.052677
   10107    20081106      -0.054348     -0.049090     -0.038082     -0.050264
   10107    20081107       0.029694      0.026407      0.014462      0.028855
   10107    20081110      -0.009302     -0.013298     -0.019190     -0.012653
   10107    20081111      -0.004695     -0.024388     -0.028206     -0.022041
   10107    20081112      -0.042453     -0.053602     -0.053999     -0.051894
   10107    20081113       0.046798      0.067984      0.048470      0.069213
   10107    20081114      -0.056000     -0.043638     -0.039602     -0.041699
   10107    20081117      -0.036889     -0.023976     -0.022056     -0.025810
   10107    20081118       0.022257      0.005705     -0.010726      0.009838
   10107    20081119      -0.067788     -0.063936     -0.064334     -0.061156
   10107    20081120      -0.041553     -0.070097     -0.067040     -0.067123
   10107    20081121       0.122647      0.061103      0.033462      0.063248
   10107    20081124       0.051321      0.066109      0.063643      0.064723
   10107    20081125      -0.033833      0.009689      0.015473      0.006551
   10107    20081126       0.025013      0.038377      0.052113      0.035328
   10107    20081128      -0.013177      0.010105      0.020016      0.009643
   10107    20081201      -0.079624     -0.089366     -0.078240     -0.089295
   10107    20081202       0.029017      0.037684      0.035206      0.039941
   10107    20081203       0.037598      0.024011      0.014731      0.025836
   10107    20081204      -0.038249     -0.030128     -0.021850     -0.029308
   10107    20081205       0.039770      0.036125      0.026043      0.036499
   10107    20081208       0.057373      0.040405      0.037923      0.038387
   10107    20081209      -0.019515     -0.022344     -0.014899     -0.023118
   10107    20081210       0.000485      0.015134      0.022018      0.011894
   10107    20081211      -0.056283     -0.029871     -0.026441     -0.028524
   10107    20081212      -0.004627      0.010486      0.017839      0.007028
   10107    20081215      -0.016529     -0.013854     -0.019337     -0.012686
   10107    20081216       0.056197      0.052838      0.046643      0.051360
   10107    20081217      -0.022377     -0.004834      0.010979     -0.009593
   10107    20081218      -0.018311     -0.020512     -0.011857     -0.021163
   10107    20081219      -0.009326      0.003896      0.003826      0.002937
   10107    20081222       0.003138     -0.019133     -0.012689     -0.018302
   10107    20081223       0.005214     -0.007590     -0.007736     -0.009717
   10107    20081224      -0.005705      0.004512      0.005042      0.005781
   10107    20081226      -0.002087      0.007193      0.011103      0.005356
   10107    20081229      -0.008887     -0.004360     -0.015176     -0.003873
   10107    20081230       0.020042      0.024765      0.021418      0.024407
   10107    20081231       0.005171      0.017405      0.034456      0.014158
   10107    20090102       0.045782      0.030501      0.038274      0.031608
   10107    20090105       0.009346     -0.000580      0.016764     -0.004668
   10107    20090106       0.011696      0.011297      0.033647      0.007817
   10107    20090107      -0.060212     -0.030489     -0.022271     -0.030010
   10107    20090108       0.031266      0.006283      0.011896      0.003397
   10107    20090109      -0.029821     -0.022410     -0.018748     -0.021303
   10107    20090112      -0.002562     -0.025560     -0.026589     -0.022564
   10107    20090113       0.017976      0.003514      0.003554      0.001758
   10107    20090114      -0.036831     -0.035197     -0.035065     -0.033460
   10107    20090115       0.007857      0.004632      0.005630      0.001329
   10107    20090116       0.024428      0.008439      0.008792      0.007562
   10107    20090120      -0.062405     -0.055273     -0.051506     -0.052816
   10107    20090121       0.048701      0.043228      0.036151      0.043491
   10107    20090122      -0.117131     -0.018218     -0.021960     -0.015162
   10107    20090123       0.005260      0.006841      0.003373      0.005378
   10107    20090126       0.025000      0.006132      0.010067      0.005553
   10107    20090127       0.001702      0.011296      0.010037      0.010926
   10107    20090128       0.021518      0.033780      0.030523      0.033558
   10107    20090129      -0.024945     -0.032823     -0.028890     -0.033120
   10107    20090130      -0.027857     -0.020768     -0.012829     -0.022789
   10107    20090202       0.042690     -0.001067      0.001559     -0.000533
   10107    20090203       0.037577      0.014357      0.008983      0.015834
   10107    20090204       0.007027     -0.004440     -0.004053     -0.007489
   10107    20090205       0.022008      0.015526      0.011978      0.016366
   10107    20090206       0.032563      0.027933      0.026723      0.026896
   10107    20090209      -0.011190      0.001233      0.000768      0.001485
   10107    20090210      -0.032922     -0.045998     -0.035051     -0.049121
   10107    20090211       0.021809      0.007304      0.004636      0.007955
   10107    20090212       0.002603      0.002613     -0.000766      0.001739
   10107    20090213      -0.008827     -0.008815     -0.002111     -0.009998
   10107    20090217      -0.045574     -0.045266     -0.041883     -0.045559
   10107    20090218       0.001658     -0.003761     -0.011621     -0.000950
   10107    20090219      -0.011589     -0.011170     -0.015135     -0.012024
   10107    20090220       0.005025     -0.011762     -0.020020     -0.011413
   10107    20090223      -0.043889     -0.036124     -0.030842     -0.034699
