PERMNO        date           nflx        vwretd        ewretd        sprtrn
   89393    20120913       0.013809      0.015280      0.011218      0.016310
   89393    20120914       0.043448      0.006140      0.008189      0.003959
   89393    20120917      -0.057832     -0.004545     -0.004125     -0.003125
   89393    20120918      -0.016836     -0.001779     -0.000302     -0.001280
   89393    20120919       0.017481      0.001315      0.001816      0.001185
   89393    20120920       0.029804     -0.001935     -0.003646     -0.000541
   89393    20120921      -0.016173      0.000448      0.004987     -0.000075
   89393    20120924      -0.024226     -0.003072     -0.003206     -0.002233
   89393    20120925      -0.045930     -0.010795     -0.009620     -0.010502
   89393    20120926       0.024721     -0.005508     -0.004866     -0.005737
   89393    20120927       0.007618      0.010037      0.009004      0.009649
   89393    20120928      -0.019982     -0.004496     -0.003450     -0.004478
   89393    20121001       0.029574      0.002808      0.002686      0.002652
   89393    20121002       0.007315      0.001179      0.000358      0.000872
   89393    20121003       0.108395      0.002520     -0.000075      0.003624
   89393    20121004       0.065356      0.007665      0.006553      0.007174
   89393    20121005      -0.001650     -0.000144     -0.000816     -0.000322
   89393    20121008       0.104567     -0.003573     -0.003513     -0.003457
   89393    20121009      -0.108704     -0.009778     -0.009101     -0.009891
   89393    20121010      -0.000429     -0.005548     -0.004100     -0.006188
   89393    20121011       0.007328      0.001748      0.004541      0.000195
   89393    20121012      -0.024955     -0.003495     -0.004211     -0.002966
   89393    20121015       0.006629      0.007238      0.004203      0.008078
   89393    20121016       0.019920      0.009928      0.007051      0.010270
   89393    20121017       0.037396      0.005076      0.005617      0.004117
   89393    20121018      -0.016929     -0.002692     -0.003857     -0.002444
   89393    20121019      -0.035333     -0.015629     -0.013002     -0.016571
   89393    20121022       0.044629      0.000194     -0.000217      0.000440
   89393    20121023       0.005009     -0.012913     -0.006968     -0.014444
   89393    20121024      -0.118767     -0.002619     -0.001404     -0.003085
   89393    20121025       0.023160      0.003295      0.002153      0.002996
   89393    20121026       0.131198     -0.001378     -0.001835     -0.000729
   89393    20121031       0.138824      0.002487      0.003479      0.000156
   89393    20121101      -0.019553      0.011187      0.009688      0.010927
   89393    20121102      -0.010169     -0.009744     -0.008756     -0.009379
   89393    20121105       0.017425      0.002246      0.003177      0.002164
   89393    20121106      -0.023901      0.007865      0.006034      0.007853
   89393    20121107       0.017153     -0.021054     -0.017904     -0.023705
   89393    20121108      -0.022013     -0.011558     -0.009589     -0.012205
   89393    20121109       0.025405      0.000938     -0.000526      0.001699
   89393    20121112       0.003723     -0.000220     -0.001908      0.000130
   89393    20121113       0.018137     -0.004151     -0.005841     -0.003985
   89393    20121114       0.002169     -0.014685     -0.015597     -0.013852
   89393    20121115       0.021303     -0.002941     -0.006183     -0.001594
   89393    20121116      -0.007123      0.006190      0.005711      0.004840
   89393    20121119       0.005695      0.019175      0.016544      0.019862
   89393    20121120       0.012774      0.000990      0.000886      0.000663
   89393    20121121       0.007282      0.003116      0.004899      0.002320
   89393    20121123      -0.000602      0.012714      0.010102      0.013026
   89393    20121126      -0.010729     -0.001648      0.001177     -0.002030
   89393    20121127       0.012430     -0.004425     -0.000884     -0.005227
   89393    20121128      -0.010231      0.007487      0.005110      0.007856
   89393    20121129      -0.010337      0.005424      0.008573      0.004270
   89393    20121130       0.004055      0.000261      0.000934      0.000162
   89393    20121203      -0.069881     -0.004218     -0.002069     -0.004745
   89393    20121204       0.140120     -0.001278     -0.001109     -0.001710
   89393    20121205      -0.037843      0.001759     -0.000019      0.001585
   89393    20121206       0.033585      0.002840      0.000757      0.003307
   89393    20121207      -0.002205      0.002525      0.001168      0.002921
   89393    20121210      -0.013724      0.001533      0.002706      0.000338
   89393    20121211       0.015138      0.006150      0.007321      0.006549
   89393    20121212       0.053968      0.000254     -0.000299      0.000448
   89393    20121213       0.020175     -0.005870     -0.004080     -0.006321
   89393    20121214       0.007995     -0.003101      0.000863     -0.004135
   89393    20121217       0.015005      0.010176      0.006517      0.011871
   89393    20121218       0.009935      0.011103      0.009526      0.011487
   89393    20121219      -0.017381     -0.004642      0.000914     -0.007589
   89393    20121220      -0.005092      0.004884      0.004202      0.005488
   89393    20121221      -0.023102     -0.008487     -0.005630     -0.009379
   89393    20121224      -0.012152     -0.002205     -0.002533     -0.002440
   89393    20121226       0.004655     -0.004958     -0.003251     -0.004787
   89393    20121227      -0.001655     -0.000675     -0.001767     -0.001218
   89393    20121228      -0.012928     -0.009273     -0.004132     -0.011050
   89393    20121231       0.036494      0.016421      0.014969      0.016942
   89393    20130102      -0.006264      0.024984      0.024129      0.025403
   89393    20130103       0.049777     -0.001907      0.000471     -0.002086
   89393    20130104      -0.006315      0.005624      0.007408      0.004865
   89393    20130107       0.033553     -0.002554     -0.000448     -0.003123
   89393    20130108      -0.020606     -0.002216     -0.000524     -0.003242
   89393    20130109      -0.012828      0.003400      0.005273      0.002656
   89393    20130110       0.021791      0.006801      0.003862      0.007597
   89393    20130111       0.033571      0.000247      0.000797     -0.000048
   89393    20130114       0.021276     -0.000348      0.000450     -0.000931
   89393    20130115      -0.016966      0.001962      0.001921      0.001129
   89393    20130116      -0.041400     -0.000731     -0.001481      0.000197
   89393    20130117       0.002257      0.005922      0.006769      0.005643
   89393    20130118       0.015046      0.002936      0.002363      0.003403
   89393    20130122      -0.013714      0.005185      0.006150      0.004428
   89393    20130123       0.055720      0.000284     -0.000764      0.001507
   89393    20130124       0.422235      0.000646      0.001533      0.000007
   89393    20130125       0.154569      0.005241      0.002828      0.005445
   89393    20130128      -0.043937     -0.001320      0.000423     -0.001850
   89393    20130129       0.043242      0.003618      0.002765      0.005106
   89393    20130130      -0.008396     -0.003872     -0.004865     -0.003900
   89393    20130131      -0.014669     -0.000787      0.002893     -0.002563
   89393    20130201      -0.002663      0.009280      0.008245      0.010053
   89393    20130204       0.060316     -0.011034     -0.009364     -0.011539
   89393    20130205      -0.002020      0.009256      0.007102      0.010416
   89393    20130206       0.057476      0.001308      0.002338      0.000549
   89393    20130207      -0.013275     -0.002113     -0.002393     -0.001805
   89393    20130208      -0.005452      0.005389      0.003945      0.005658
   89393    20130211      -0.017019     -0.001002     -0.000183     -0.000606
   89393    20130212       0.000337      0.002184      0.003532      0.001595
   89393    20130213       0.046749      0.001387      0.001443      0.000592
   89393    20130214       0.006072      0.000847      0.001613      0.000691
   89393    20130215       0.011270     -0.002002     -0.001715     -0.001045
   89393    20130219       0.036610      0.006938      0.006199      0.007337
   89393    20130220      -0.047493     -0.013310     -0.013073     -0.012404
   89393    20130221       0.000160     -0.007033     -0.007335     -0.006303
   89393    20130222      -0.038953      0.008675      0.007518      0.008773
   89393    20130225      -0.003002     -0.017138     -0.014094     -0.018310
   89393    20130226       0.026600      0.005658      0.003625      0.006109
   89393    20130227       0.001249      0.012262      0.007460      0.012726
   89393    20130228       0.020399     -0.000638     -0.000090     -0.000864
   89393    20130301       0.006859      0.001766      0.001691      0.002324
   89393    20130304      -0.043090      0.003656      0.001139      0.004611
   89393    20130305       0.002870      0.009194      0.007270      0.009566
   89393    20130306       0.006658      0.001660      0.002950      0.001085
   89393    20130307      -0.007543      0.002326      0.004182      0.001816
   89393    20130308       0.017295      0.004894      0.006155      0.004481
   89393    20130311      -0.023010      0.002693      0.002128      0.003249
   89393    20130312       0.009199     -0.001933     -0.001493     -0.002403
   89393    20130313       0.056285      0.000791      0.000158      0.001314
   89393    20130314      -0.020742      0.005948      0.004858      0.005603
   89393    20130315      -0.018687     -0.001519     -0.001282     -0.001618
   89393    20130318       0.004003     -0.005320     -0.002690     -0.005510
   89393    20130319      -0.022738     -0.002900     -0.003544     -0.002423
   89393    20130320       0.009263      0.007238      0.006508      0.006697
   89393    20130321      -0.005791     -0.007556     -0.004430     -0.008282
   89393    20130322      -0.003791      0.005839      0.003328      0.007174
   89393    20130325      -0.002813     -0.003075     -0.001587     -0.003340
   89393    20130326       0.054317      0.007288      0.003350      0.007785
   89393    20130327      -0.001941     -0.000120      0.000679     -0.000588
   89393    20130328      -0.005046      0.004038      0.002917      0.004057
   89393    20130401      -0.036190     -0.005373     -0.007797     -0.004474
   89393    20130402      -0.031464      0.002712     -0.002178      0.005172
   89393    20130403      -0.039334     -0.011847     -0.011644     -0.010546
   89393    20130404      -0.017969      0.003815      0.003704      0.004048
   89393    20130405      -0.012178     -0.003517     -0.001037     -0.004295
   89393    20130408      -0.009717      0.006628      0.004411      0.006303
   89393    20130409       0.038636      0.003707      0.002604      0.003544
   89393    20130410      -0.019426      0.011610      0.011377      0.012189
   89393    20130411       0.041790      0.003194      0.001170      0.003552
   89393    20130412       0.001098     -0.003765     -0.003930     -0.002837
   89393    20130415       0.019053     -0.025563     -0.027340     -0.022966
   89393    20130416      -0.003683      0.014659      0.011702      0.014307
   89393    20130417      -0.036906     -0.014664     -0.013782     -0.014328
   89393    20130418      -0.032711     -0.005704     -0.002351     -0.006701
   89393    20130419      -0.002747      0.009353      0.008028      0.008848
   89393    20130422       0.067332      0.004274      0.003041      0.004662
   89393    20130423       0.244423      0.010138      0.010404      0.010419
   89393    20130424      -0.001244      0.002181      0.004624      0.000006
   89393    20130425      -0.013704      0.004945      0.006175      0.004035
   89393    20130426       0.008421     -0.002469     -0.002953     -0.001842
   89393    20130429      -0.002491      0.007365      0.006471      0.007186
   89393    20130430       0.004916      0.004086      0.003917      0.002485
   89393    20130501      -0.014625     -0.010612     -0.013124     -0.009308
   89393    20130502       0.007421      0.009480      0.009199      0.009408
   89393    20130503      -0.004849      0.010376      0.010755      0.010535
   89393    20130506      -0.012930      0.002555      0.003997      0.001908
   89393    20130507      -0.021074      0.005135      0.004118      0.005230
   89393    20130508       0.011442      0.005021      0.004602      0.004139
   89393    20130509       0.037390     -0.003687     -0.002673     -0.003687
   89393    20130510       0.005933      0.004662      0.005393      0.004322
   89393    20130513       0.053676     -0.000627     -0.000792      0.000043
   89393    20130514       0.020015      0.009344      0.006823      0.010142
   89393    20130515       0.040304      0.003943      0.001770      0.005114
   89393    20130516      -0.026171     -0.004595     -0.002447     -0.005010
   89393    20130517       0.008311      0.009394      0.006531      0.010300
   89393    20130520       0.002301      0.000631      0.004955     -0.000708
   89393    20130521      -0.010269      0.001610      0.001466      0.001722
   89393    20130522      -0.035978     -0.009642     -0.010059     -0.008274
   89393    20130523      -0.010413     -0.002434     -0.000151     -0.002924
   89393    20130524       0.011318     -0.001020     -0.000350     -0.000551
   89393    20130528      -0.063609      0.006286      0.006506      0.006341
   89393    20130529       0.005369     -0.006967     -0.006971     -0.007048
   89393    20130530       0.033993      0.004201      0.005389      0.003670
   89393    20130531       0.016123     -0.013560     -0.009492     -0.014307
   89393    20130603      -0.018917      0.004650      0.002565      0.005936
   89393    20130604       0.015047     -0.005563     -0.004488     -0.005511
   89393    20130605      -0.008211     -0.013396     -0.010458     -0.013780
   89393    20130606      -0.025597      0.008977      0.007730      0.008490
   89393    20130607       0.011390      0.011370      0.005330      0.012832
   89393    20130610       0.003224      0.000190      0.002916     -0.000347
   89393    20130611      -0.029285     -0.010876     -0.009470     -0.010153
   89393    20130612      -0.031801     -0.008124     -0.006721     -0.008370
   89393    20130613       0.037324      0.015043      0.011588      0.014784
   89393    20130614      -0.006500     -0.005371     -0.004604     -0.005885
   89393    20130617       0.071218      0.007177      0.005131      0.007567
   89393    20130618      -0.001745      0.007355      0.006078      0.007791
   89393    20130619       0.015208     -0.013406     -0.009639     -0.013851
   89393    20130620      -0.037837     -0.025742     -0.023687     -0.025010
   89393    20130621      -0.029617      0.001442      0.002747      0.002670
   89393    20130624      -0.005993     -0.012324     -0.014795     -0.012145
   89393    20130625      -0.012523      0.010326      0.009985      0.009497
   89393    20130626      -0.003758      0.008921      0.005205      0.009590
   89393    20130627       0.013531      0.008115      0.011708      0.006200
   89393    20130628      -0.018049     -0.002796      0.001627     -0.004290
   89393    20130701       0.062485      0.006723      0.009141      0.005404
   89393    20130702      -0.012574     -0.001399     -0.002919     -0.000545
   89393    20130703      -0.002484      0.000415     -0.000100      0.000824
   89393    20130705       0.018967      0.009014      0.005947      0.010202
   89393    20130708       0.035540      0.005172      0.003698      0.005252
   89393    20130709       0.061270      0.007716      0.005760      0.007230
   89393    20130710      -0.014399      0.000643      0.002770      0.000182
   89393    20130711       0.001435      0.014621      0.012997      0.013554
   89393    20130712       0.053614      0.002473      0.001028      0.003087
   89393    20130715       0.002795      0.002323      0.005546      0.001375
   89393    20130716       0.009691     -0.003775     -0.001546     -0.003709
   89393    20130717       0.028563      0.002997      0.003696      0.002774
   89393    20130718      -0.005636      0.005450      0.004970      0.005033
   89393    20130719      -0.006884      0.001480      0.000552      0.001610
   89393    20130722      -0.009888      0.002796      0.004195      0.002033
   89393    20130723      -0.044663     -0.001168      0.002073     -0.001852
   89393    20130724      -0.035803     -0.004915     -0.005985     -0.003811
   89393    20130725       0.022545      0.003964      0.005521      0.002556
   89393    20130726      -0.001743      0.000147     -0.001511      0.000828
   89393    20130729      -0.005481     -0.003749     -0.003816     -0.003736
   89393    20130730      -0.004899      0.000410      0.000284      0.000374
   89393    20130731       0.002970      0.000197      0.001750     -0.000136
   89393    20130801       0.018962      0.012243      0.009356      0.012541
   89393    20130802      -0.011802      0.001332      0.000912      0.001640
   89393    20130805       0.031115     -0.000731      0.001899     -0.001480
   89393    20130806       0.008115     -0.006570     -0.006180     -0.005723
   89393    20130807      -0.026143     -0.004526     -0.005628     -0.003806
   89393    20130808       0.004775      0.005441      0.005406      0.003885
   89393    20130809       0.009385     -0.001916     -0.000247     -0.003570
   89393    20130812       0.015232     -0.000139      0.002700     -0.001153
   89393    20130813       0.010094      0.001499     -0.000915      0.002776
   89393    20130814       0.010108     -0.004084     -0.001067     -0.005177
   89393    20130815      -0.032084     -0.012961     -0.011149     -0.014282
   89393    20130816       0.021546     -0.002932     -0.002099     -0.003305
   89393    20130819       0.003515     -0.007095     -0.008153     -0.005900
   89393    20130820       0.052006      0.005670      0.008067      0.003821
   89393    20130821      -0.010685     -0.006157     -0.005252     -0.005780
   89393    20130822      -0.002293      0.009118      0.010541      0.008619
   89393    20130823       0.031918      0.004364      0.003842      0.003947
   89393    20130826       0.015663     -0.002841     -0.000002     -0.004040
   89393    20130827      -0.023628     -0.016292     -0.016842     -0.015874
   89393    20130828       0.026518      0.002623      0.002138      0.002748
   89393    20130829       0.015846      0.003211      0.005360      0.001963
   89393    20130830      -0.013688     -0.004823     -0.007727     -0.003174
   89393    20130903       0.017928      0.004521      0.004639      0.004164
   89393    20130904       0.011868      0.007603      0.007115      0.008117
   89393    20130905       0.009165      0.001815      0.003010      0.001210
   89393    20130906      -0.012097      0.001051      0.002761      0.000054
   89393    20130909       0.008952      0.010840      0.011386      0.009993
   89393    20130910       0.064287      0.007203      0.005425      0.007346
   89393    20130911      -0.015205      0.002748      0.001120      0.003052
   89393    20130912      -0.022361     -0.004001     -0.004229     -0.003380
   89393    20130913       0.014081      0.002661      0.003440      0.002715
   89393    20130916      -0.011418      0.005149      0.003321      0.005693
   89393    20130917      -0.008638      0.004977      0.005434      0.004218
   89393    20130918       0.024604      0.012556      0.011768      0.012178
   89393    20130919      -0.004633     -0.001141     -0.000431     -0.001843
   89393    20130920       0.027274     -0.007310     -0.004424     -0.007217
   89393    20130923      -0.037568     -0.004154     -0.001939     -0.004720
   89393    20130924       0.014733     -0.001216      0.002218     -0.002597
   89393    20130925       0.002121     -0.001667      0.000570     -0.002739
   89393    20130926       0.020740      0.003960      0.003874      0.003485
   89393    20130927      -0.003541     -0.003601     -0.002150     -0.004074
   89393    20130930      -0.010211     -0.004859     -0.002007     -0.006029
   89393    20131001       0.049837      0.008707      0.008695      0.007999
   89393    20131002       0.018822     -0.000694     -0.000280     -0.000667
   89393    20131003      -0.027243     -0.008612     -0.006092     -0.008979
   89393    20131004       0.017220      0.006731      0.005498      0.007053
   89393    20131007      -0.027807     -0.008472     -0.005823     -0.008506
   89393    20131008      -0.049786     -0.013079     -0.012620     -0.012332
   89393    20131009      -0.045945     -0.000452     -0.001969      0.000574
   89393    20131010       0.053961      0.020974      0.017009      0.021830
   89393    20131011      -0.010349      0.006886      0.007900      0.006286
   89393    20131014       0.078152      0.004081      0.003569      0.004075
   89393    20131015      -0.008232     -0.006830     -0.004937     -0.007064
   89393    20131016       0.003693      0.012775      0.009057      0.013828
   89393    20131017       0.022368      0.007750      0.009615      0.006744
   89393    20131018       0.010300      0.006939      0.006116      0.006549
   89393    20131021       0.064438      0.000148      0.000383      0.000092
   89393    20131022      -0.091456      0.005530      0.004015      0.005738
   89393    20131023       0.023924     -0.005297     -0.004769     -0.004725
   89393    20131024       0.002968      0.004037      0.004170      0.003258
   89393    20131025      -0.009628      0.003133     -0.000001      0.004395
   89393    20131028      -0.042773      0.000346     -0.001661      0.001330
   89393    20131029       0.042357      0.004418      0.003409      0.005584
   89393    20131030      -0.027986     -0.005653     -0.007185     -0.004876
   89393    20131031       0.013642     -0.003531     -0.004199     -0.003839
   89393    20131101       0.021040      0.001404     -0.002231      0.002903
   89393    20131104       0.025314      0.004330      0.007257      0.003571
   89393    20131105       0.011552     -0.002999     -0.001942     -0.002806
   89393    20131106      -0.017189      0.003015     -0.000848      0.004266
   89393    20131107      -0.026130     -0.013880     -0.013029     -0.013183
   89393    20131108       0.024598      0.012327      0.009308      0.013428
   89393    20131111       0.008988      0.000993      0.002545      0.000723
   89393    20131112      -0.012370     -0.002247     -0.002888     -0.002370
   89393    20131113       0.004656      0.008521      0.006926      0.008095
   89393    20131114       0.021731      0.004565      0.002579      0.004837
   89393    20131115       0.020988      0.004422      0.005526      0.004222
   89393    20131118      -0.022844     -0.004638     -0.004134     -0.003698
   89393    20131119      -0.013108     -0.003365     -0.004351     -0.002043
   89393    20131120       0.006611     -0.003300     -0.003096     -0.003636
   89393    20131121       0.026449      0.008669      0.009070      0.008129
   89393    20131122      -0.001865      0.004573      0.003700      0.004961
   89393    20131125       0.006871     -0.001431     -0.000255     -0.001263
   89393    20131126       0.014162      0.001066      0.004053      0.000150
   89393    20131127       0.020524      0.002737      0.005455      0.002485
   89393    20131129       0.009131      0.000169      0.003875     -0.000786
   89393    20131202      -0.005139     -0.003649     -0.007152     -0.002719
   89393    20131203      -0.002693     -0.003714     -0.003833     -0.003193
   89393    20131204      -0.018378     -0.000950     -0.000588     -0.001304
   89393    20131205       0.005024     -0.003511     -0.001612     -0.004340
   89393    20131206      -0.010110      0.009669      0.006687      0.011238
   89393    20131209       0.003470      0.001861     -0.000607      0.001817
   89393    20131210       0.020890     -0.002802     -0.002139     -0.003180
   89393    20131211       0.002424     -0.012033     -0.011254     -0.011317
   89393    20131212       0.025688     -0.002561     -0.000698     -0.003771
   89393    20131213      -0.011679      0.001295      0.003054     -0.000101
   89393    20131216      -0.007209      0.006433      0.006875      0.006320
   89393    20131217       0.023368     -0.002338     -0.000097     -0.003101
   89393    20131218       0.003655      0.014483      0.008528      0.016648
   89393    20131219       0.001329     -0.001027     -0.001756     -0.000580
   89393    20131220      -0.002840      0.006897      0.010080      0.004819
   89393    20131223       0.013070      0.006227      0.008646      0.005318
   89393    20131224      -0.005754      0.003466      0.004324      0.002916
   89393    20131226      -0.003859      0.003991      0.002320      0.004745
   89393    20131227      -0.025018     -0.000084      0.001422     -0.000337
   89393    20131230      -0.001388      0.000278      0.000551     -0.000179
   89393    20131231       0.003215      0.004264      0.003915      0.003960
